,date,name_label,count
681,2022-04-03,muhammad kawtharani,7
682,2022-04-03,jafar,18
683,2022-04-03,abdul wali,10
684,2022-04-03,hasan nasrallah,509
685,2022-04-03,hafiz saeed,21
686,2022-04-03,evgeny viktorovich gladkikh,2
687,2022-04-03,ayman al-zawahiri,6
688,2022-04-03,amadou koufa,3
689,2022-04-03,abubakar shekau,18
690,2022-04-03,ismail haniyeh,2
691,2022-04-03,abdul reza shahla'i,1
692,2022-04-04,khalil yusif harb,1
693,2022-04-04,mangal bagh,6
694,2022-04-04,marat valeryevich tyukov,1
695,2022-04-04,mikhail mikhailovich gavrilov,1
696,2022-04-04,ziyad al-nakhalah,1
697,2022-04-04,sirajuddin haqqani,6
698,2022-04-04,suellen tennyson,2
699,2022-04-04,jafar,10
700,2022-04-04,mufti noor wali mehsud,4
701,2022-04-04,iyad ag ghali,2
702,2022-04-04,khalil al-rahman haqqani,1
703,2022-04-04,hasan nasrallah,246
704,2022-04-04,hafiz saeed,28
705,2022-04-04,evgeny viktorovich gladkikh,1
706,2022-04-04,ayman al-zawahiri,1263
707,2022-04-04,amadou koufa,8
708,2022-04-04,abubakar shekau,21
709,2022-04-04,abu ubaidah (direye),1
710,2022-04-04,abdullahi yare,2
711,2022-04-04,abdul wali,28
712,2022-04-04,ismail haniyeh,2
713,2022-04-05,mikhail mikhailovich gavrilov,1
714,2022-04-05,mufti noor wali mehsud,16
715,2022-04-05,muhammad al-jawlani,7
716,2022-04-05,pavel aleksandrovich akulov,11
717,2022-04-05,sajid mir,1
718,2022-04-05,zulkarnaen,13
719,2022-04-05,suellen tennyson,19
720,2022-04-05,william buckley,2
721,2022-04-05,ziyad al-nakhalah,1
722,2022-04-05,marat valeryevich tyukov,11
723,2022-04-05,sayf al-adl,2
724,2022-04-05,jehad serwan mostafa,1
725,2022-04-05,sirajuddin haqqani,6
726,2022-04-05,jafar,29
727,2022-04-05,abubakar shekau,6
728,2022-04-05,ali saade,3
729,2022-04-05,ayman al-zawahiri,345
730,2022-04-05,jamal saeed abdul rahim,1
731,2022-04-05,diosdado cabello rondón,1
732,2022-04-05,abdul wali,10
733,2022-04-05,hamid al-jaziri,1
734,2022-04-05,hasan nasrallah,185
735,2022-04-05,ibrahim taher,2
736,2022-04-05,ismail haniyeh,4
737,2022-04-05,iyad ag ghali,1
738,2022-04-05,hafiz saeed,34
739,2022-04-06,iyad ag ghali,9
740,2022-04-06,jafar,19
741,2022-04-06,marat valeryevich tyukov,2
742,2022-04-06,mufti noor wali mehsud,8
743,2022-04-06,muhammad al-jawlani,4
744,2022-04-06,sayf al-adl,1
745,2022-04-06,sanaullah ghafari,1
746,2022-04-06,sirajuddin haqqani,24
747,2022-04-06,suellen tennyson,11
748,2022-04-06,ismail haniyeh,2
749,2022-04-06,pavel aleksandrovich akulov,2
750,2022-04-06,ibrahim taher,1
751,2022-04-06,ziyad al-nakhalah,4
752,2022-04-06,hasan izz-al-din,9
753,2022-04-06,hasan nasrallah,125
754,2022-04-06,abdul reza shahla'i,2
755,2022-04-06,abdul saboor,2
756,2022-04-06,abdul wali,6
757,2022-04-06,abu ubaidah (direye),1
758,2022-04-06,abubakar shekau,10
759,2022-04-06,amadou koufa,16
760,2022-04-06,ayman al-zawahiri,1307
761,2022-04-06,daniel pearl,2
762,2022-04-06,evgeny viktorovich gladkikh,2
763,2022-04-06,ali saade,1
764,2022-04-06,hafiz saeed,1842
765,2022-04-07,jafar,17
766,2022-04-07,iyad ag ghali,6
767,2022-04-07,jamal saeed abdul rahim,1
768,2022-04-07,maalim ayman,3
769,2022-04-07,mufti noor wali mehsud,2
770,2022-04-07,muhammad al-jawlani,36
771,2022-04-07,sayf al-adl,1
772,2022-04-07,sami al-uraydi,1
773,2022-04-07,sirajuddin haqqani,4
774,2022-04-07,suellen tennyson,5
775,2022-04-07,ziyad al-nakhalah,16
776,2022-04-07,zulkarnaen,1
777,2022-04-07,salih al-aruri,1
778,2022-04-07,ismail haniyeh,59
779,2022-04-07,ibrahim ousmane,1
780,2022-04-07,henry castellanos garzón,2
781,2022-04-07,ibrahim taher,1
782,2022-04-07,abdul saboor,3
783,2022-04-07,abdul wali,9
784,2022-04-07,abubakar shekau,6
785,2022-04-07,ali saade,1
786,2022-04-07,abdul reza shahla'i,10
787,2022-04-07,ayman al-zawahiri,252
788,2022-04-07,daniel pearl,1
789,2022-04-07,hafiz saeed,529
790,2022-04-07,hasan izz-al-din,5
791,2022-04-07,hasan nasrallah,129
792,2022-04-07,amadou koufa,7
793,2022-04-08,ismail haniyeh,152
794,2022-04-08,iyad ag ghali,2
795,2022-04-08,jafar,11
796,2022-04-08,mahad karate,18
797,2022-04-08,sirajuddin haqqani,4
798,2022-04-08,muhammad al-jawlani,35
799,2022-04-08,suellen tennyson,4
800,2022-04-08,ziyad al-nakhalah,9
801,2022-04-08,ibrahim ousmane,8
802,2022-04-08,mangal bagh,1
803,2022-04-08,zulkarnaen,2
804,2022-04-08,hasan nasrallah,112
805,2022-04-08,evgeny viktorovich gladkikh,3
806,2022-04-08,abdikadir mohamed abdikadir,1
807,2022-04-08,abdul rahman yasin,4
808,2022-04-08,abdul reza shahla'i,15
809,2022-04-08,abdul saboor,1
810,2022-04-08,hafiz saeed,2037
811,2022-04-08,abubakar shekau,18
812,2022-04-08,amadou koufa,15
813,2022-04-08,ayman al-zawahiri,327
814,2022-04-08,daniel pearl,1
815,2022-04-08,abdul wali,13
816,2022-04-09,jafar,16
817,2022-04-09,zulkarnaen,1
818,2022-04-09,ziyad al-nakhalah,2
819,2022-04-09,sirajuddin haqqani,53
820,2022-04-09,pavel aleksandrovich akulov,1
821,2022-04-09,muhammad kawtharani,1
822,2022-04-09,muhammad al-jawlani,4
823,2022-04-09,mufti noor wali mehsud,13
824,2022-04-09,marat valeryevich tyukov,1
825,2022-04-09,mangal bagh,1
826,2022-04-09,iyad ag ghali,2
827,2022-04-09,ismail haniyeh,5
828,2022-04-09,abdikadir mohamed abdikadir,3
829,2022-04-09,ibrahim ousmane,38
830,2022-04-09,abdul reza shahla'i,15
831,2022-04-09,abdul saboor,5
832,2022-04-09,abubakar shekau,14
833,2022-04-09,amadou koufa,4
834,2022-04-09,abdul wali,7
835,2022-04-09,evgeny viktorovich gladkikh,2
836,2022-04-09,hafiz saeed,2538
837,2022-04-09,hasan izz-al-din,1
838,2022-04-09,hasan nasrallah,952
839,2022-04-09,ayman al-zawahiri,302
840,2022-04-10,mahad karate,14
841,2022-04-10,iyad ag ghali,1
842,2022-04-10,jafar,25
843,2022-04-10,khalil al-rahman haqqani,1
844,2022-04-10,mufti noor wali mehsud,2
845,2022-04-10,ibrahim ousmane,3
846,2022-04-10,sayf al-adl,2
847,2022-04-10,sirajuddin haqqani,197
848,2022-04-10,suellen tennyson,1
849,2022-04-10,ziyad al-nakhalah,59
850,2022-04-10,muhammad al-jawlani,2
851,2022-04-10,hasan nasrallah,268
852,2022-04-10,abdul rahman yasin,51
853,2022-04-10,gulmurod khalimov,1
854,2022-04-10,hafiz saeed,761
855,2022-04-10,abdikadir mohamed abdikadir,1
856,2022-04-10,abdul reza shahla'i,5
857,2022-04-10,abdul wali,16
858,2022-04-10,abdul zakir,1
859,2022-04-10,abdul saboor,2
860,2022-04-10,amadou koufa,2
861,2022-04-10,ayman al-zawahiri,27
862,2022-04-10,daniel pearl,3
863,2022-04-10,diosdado cabello rondón,1
864,2022-04-10,abubakar shekau,5
865,2022-04-11,muhammad al-jawlani,1
866,2022-04-11,jafar,39
867,2022-04-11,mahad karate,9
868,2022-04-11,mangal bagh,1
869,2022-04-11,radullan sahiron,1
870,2022-04-11,ziyad al-nakhalah,9
871,2022-04-11,sanaullah ghafari,2
872,2022-04-11,sayf al-adl,1
873,2022-04-11,sirajuddin haqqani,48
874,2022-04-11,suellen tennyson,3
875,2022-04-11,ismail haniyeh,2
876,2022-04-11,sajid mir,2
877,2022-04-11,ibrahim ousmane,2
878,2022-04-11,hafiz saeed,240
879,2022-04-11,hasan nasrallah,647
880,2022-04-11,hugo carvajal barrios,1
881,2022-04-11,abdikadir mohamed abdikadir,5
882,2022-04-11,abdul reza shahla'i,8
883,2022-04-11,abdul wali,41
884,2022-04-11,abu ubaidah (direye),1
885,2022-04-11,abubakar shekau,10
886,2022-04-11,abdul rahman yasin,485
887,2022-04-11,ayman al-zawahiri,43
888,2022-04-11,daniel pearl,1
889,2022-04-11,diosdado cabello rondón,3
890,2022-04-11,hasan izz-al-din,13
891,2022-04-11,amadou koufa,2
892,2022-04-12,ismail haniyeh,3
893,2022-04-12,sirajuddin haqqani,19
894,2022-04-12,muhammad al-jawlani,1
895,2022-04-12,mufti noor wali mehsud,1
896,2022-04-12,mohammad ibrahim bazzi,1
897,2022-04-12,manssor arbabsiar,1
898,2022-04-12,mangal bagh,1
899,2022-04-12,mahad karate,5
900,2022-04-12,jafar,10
901,2022-04-12,hasan nasrallah,283
902,2022-04-12,sanaullah ghafari,1
903,2022-04-12,hafiz saeed,445
904,2022-04-12,abdul rahman yasin,40
905,2022-04-12,abdul reza shahla'i,1
906,2022-04-12,abdul saboor,1
907,2022-04-12,abdul wali,43
908,2022-04-12,hasan izz-al-din,2
909,2022-04-12,ali al-sha'ir,1
910,2022-04-12,amadou koufa,3
911,2022-04-12,ayman al-zawahiri,5
912,2022-04-12,daniel pearl,1
913,2022-04-12,abubakar shekau,2
914,2022-04-13,hasan nasrallah,387
915,2022-04-13,sirajuddin haqqani,49
916,2022-04-13,salih al-aruri,12
917,2022-04-13,muhammad al-jawlani,1
918,2022-04-13,mahad karate,8
919,2022-04-13,jafar,10
920,2022-04-13,iyad ag ghali,1
921,2022-04-13,ismail haniyeh,5
922,2022-04-13,ibrahim taher,2
923,2022-04-13,ziyad al-nakhalah,1
924,2022-04-13,hasan izz-al-din,5
925,2022-04-13,ayman al-zawahiri,10
926,2022-04-13,ali saade,2
927,2022-04-13,ali al-sha'ir,1
928,2022-04-13,abubakar shekau,1
929,2022-04-13,abdul zakir,1
930,2022-04-13,abdul wali,225
931,2022-04-13,abdul reza shahla'i,3
932,2022-04-13,abdul rahman yasin,29
933,2022-04-13,abdikadir mohamed abdikadir,1
934,2022-04-13,hafiz saeed,100
935,2022-04-14,hasan izz-al-din,2
936,2022-04-14,hasan nasrallah,114
937,2022-04-14,ismail haniyeh,6
938,2022-04-14,jafar,15
939,2022-04-14,mahad karate,18
940,2022-04-14,zulkarnaen,1
941,2022-04-14,salih al-aruri,18
942,2022-04-14,sirajuddin haqqani,13
943,2022-04-14,ziyad al-nakhalah,2
944,2022-04-14,hafiz saeed,71
945,2022-04-14,muhammad al-jawlani,6
946,2022-04-14,diosdado cabello rondón,2
947,2022-04-14,abdikadir mohamed abdikadir,2
948,2022-04-14,ayman al-zawahiri,8
949,2022-04-14,daniel pearl,1
950,2022-04-14,abdul reza shahla'i,1
951,2022-04-14,abdul saboor,1
952,2022-04-14,abdul wali,22
953,2022-04-14,abdullah nowbahar,1
954,2022-04-14,abdul rahman yasin,2
955,2022-04-14,abubakar shekau,3
956,2022-04-14,amadou koufa,1
957,2022-04-14,anatoliy sergeyevich kovalev,1
958,2022-04-14,artem valeryevich ochichenko,1
959,2022-04-14,abdullahi yare,2
960,2022-04-15,hasan izz-al-din,2
961,2022-04-15,ziyad al-nakhalah,1
962,2022-04-15,sanaullah ghafari,3
963,2022-04-15,mangal bagh,1
964,2022-04-15,jamal saeed abdul rahim,1
965,2022-04-15,jafar,36
966,2022-04-15,iyad ag ghali,2
967,2022-04-15,ismail haniyeh,46
968,2022-04-15,hasan nasrallah,277
969,2022-04-15,hamad el khairy,1
970,2022-04-15,sirajuddin haqqani,8
971,2022-04-15,diosdado cabello rondón,3
972,2022-04-15,abdul reza shahla'i,2
973,2022-04-15,abdul wali,2
974,2022-04-15,abubakar shekau,3
975,2022-04-15,amadou koufa,2
976,2022-04-15,abdul rahman yasin,3
977,2022-04-15,artem valeryevich ochichenko,2
978,2022-04-15,ayman al-zawahiri,7
979,2022-04-15,daniel pearl,2
980,2022-04-15,anatoliy sergeyevich kovalev,2
981,2022-04-15,hafiz saeed,72
982,2022-04-16,ziyad al-nakhalah,2
983,2022-04-16,hasan izz-al-din,5
984,2022-04-16,sirajuddin haqqani,10
985,2022-04-16,sanaullah ghafari,11
986,2022-04-16,musa asoglu,3
987,2022-04-16,muhammad al-jawlani,4
988,2022-04-16,mufti noor wali mehsud,3
989,2022-04-16,mahad karate,1
990,2022-04-16,jafar,24
991,2022-04-16,ismail haniyeh,12
992,2022-04-16,hasan nasrallah,347
993,2022-04-16,hafiz saeed,45
994,2022-04-16,diosdado cabello rondón,3
995,2022-04-16,daniel pearl,2
996,2022-04-16,ayman al-zawahiri,2
997,2022-04-16,amadou koufa,5
998,2022-04-16,abubakar shekau,8
999,2022-04-16,abu ubaidah (direye),2
1000,2022-04-16,abdul wali,10
1001,2022-04-16,abdul reza shahla'i,1
1002,2022-04-16,abdul rahman yasin,2
1003,2022-04-16,duran kalkan,1
1004,2022-04-17,iyad ag ghali,1
1005,2022-04-17,jafar,14
1006,2022-04-17,mufti noor wali mehsud,2
1007,2022-04-17,muhammad al-jawlani,3
1008,2022-04-17,ismail haniyeh,17
1009,2022-04-17,musa asoglu,4
1010,2022-04-17,sanaullah ghafari,4
1011,2022-04-17,sayf al-adl,2
1012,2022-04-17,sirajuddin haqqani,7
1013,2022-04-17,hasan nasrallah,128
1014,2022-04-17,ali al-sha'ir,2
1015,2022-04-17,hafiz saeed,64
1016,2022-04-17,duran kalkan,1
1017,2022-04-17,diosdado cabello rondón,1
1018,2022-04-17,daniel pearl,1
1019,2022-04-17,clíver alcalá cordones,1
1020,2022-04-17,ayman al-zawahiri,4
1021,2022-04-17,abubakar shekau,20
1022,2022-04-17,abdul wali,6
1023,2022-04-17,abdul reza shahla'i,1
1024,2022-04-17,hasan izz-al-din,1
1025,2022-04-18,mahad karate,1
1026,2022-04-18,malik abou abdelkarim,1
1027,2022-04-18,mohammed ali hamadei,1
1028,2022-04-18,muhammad qasim al-bazzal,1
1029,2022-04-18,musa asoglu,2
1030,2022-04-18,william buckley,1
1031,2022-04-18,sanaullah ghafari,15
1032,2022-04-18,sayf al-adl,2
1033,2022-04-18,sirajuddin haqqani,7
1034,2022-04-18,ziyad al-nakhalah,10
1035,2022-04-18,zulkarnaen,1
1036,2022-04-18,salih al-aruri,14
1037,2022-04-18,ismail haniyeh,9
1038,2022-04-18,jafar,15
1039,2022-04-18,hasan nasrallah,124
1040,2022-04-18,ibrahim taher,7
1041,2022-04-18,abdul rahman yasin,2
1042,2022-04-18,abdul saboor,2
1043,2022-04-18,abdul wali,3
1044,2022-04-18,abubakar shekau,5
1045,2022-04-18,ali saade,7
1046,2022-04-18,abdullahi yare,1
1047,2022-04-18,ayman al-zawahiri,3
1048,2022-04-18,daniel pearl,1
1049,2022-04-18,duran kalkan,1
1050,2022-04-18,hafiz saeed,41
1051,2022-04-18,hasan izz-al-din,2
1052,2022-04-18,amadou koufa,2
1053,2022-04-19,mufti noor wali mehsud,1
1054,2022-04-19,jafar,19
1055,2022-04-19,mangal bagh,1
1056,2022-04-19,marat valeryevich tyukov,3
1057,2022-04-19,mikhail mikhailovich gavrilov,1
1058,2022-04-19,pavel aleksandrovich akulov,2
1059,2022-04-19,ismail haniyeh,3
1060,2022-04-19,salih al-aruri,1
1061,2022-04-19,sanaullah ghafari,13
1062,2022-04-19,sirajuddin haqqani,5
1063,2022-04-19,william buckley,2
1064,2022-04-19,ziyad al-nakhalah,2
1065,2022-04-19,sajid mir,1
1066,2022-04-19,henry castellanos garzón,1
1067,2022-04-19,amadou koufa,2
1068,2022-04-19,hafiz saeed,61
1069,2022-04-19,abdul rahman yasin,2
1070,2022-04-19,abdul saboor,1
1071,2022-04-19,abdul wali,5
1072,2022-04-19,abubakar shekau,3
1073,2022-04-19,ali saade,1
1074,2022-04-19,abdullahi yare,1
1075,2022-04-19,ayman al-zawahiri,9
1076,2022-04-19,daniel pearl,1
1077,2022-04-19,diosdado cabello rondón,1
1078,2022-04-19,duran kalkan,16
1079,2022-04-19,gulmurod khalimov,1
1080,2022-04-19,hasan nasrallah,139
1081,2022-04-20,iyad ag ghali,2
1082,2022-04-20,hasan nasrallah,108
1083,2022-04-20,hugo carvajal barrios,1
1084,2022-04-20,ibrahim taher,1
1085,2022-04-20,ismail haniyeh,37
1086,2022-04-20,jafar,122
1087,2022-04-20,zulkarnaen,1
1088,2022-04-20,mufti noor wali mehsud,13
1089,2022-04-20,muhammad al-jawlani,5
1090,2022-04-20,musa asoglu,1
1091,2022-04-20,sirajuddin haqqani,11
1092,2022-04-20,hafiz saeed,40
1093,2022-04-20,mohammad ibrahim bazzi,2
1094,2022-04-20,duran kalkan,224
1095,2022-04-20,sanaullah ghafari,13
1096,2022-04-20,daniel pearl,1
1097,2022-04-20,diosdado cabello rondón,2
1098,2022-04-20,abdul rahman yasin,1
1099,2022-04-20,abdul wali,2
1100,2022-04-20,abdullah nowbahar,1
1101,2022-04-20,abu ubaidah (direye),1
1102,2022-04-20,abubakar shekau,4
1103,2022-04-20,abdikadir mohamed abdikadir,2
1104,2022-04-20,ali al-sha'ir,31
1105,2022-04-20,ali saade,1
1106,2022-04-20,amadou koufa,4
1107,2022-04-20,ayman al-zawahiri,3
1108,2022-04-20,cemil bayik,1
1109,2022-04-20,adnan abu walid al-sahrawi,1
1110,2022-04-21,hasan nasrallah,79
1111,2022-04-21,hugo carvajal barrios,1
1112,2022-04-21,ismail haniyeh,460
1113,2022-04-21,iyad ag ghali,2
1114,2022-04-21,jafar,156
1115,2022-04-21,mufti noor wali mehsud,2
1116,2022-04-21,mangal bagh,10
1117,2022-04-21,muhammad al-jawlani,1
1118,2022-04-21,sayf al-adl,1
1119,2022-04-21,sirajuddin haqqani,8
1120,2022-04-21,ziyad al-nakhalah,1
1121,2022-04-21,khalil al-rahman haqqani,1
1122,2022-04-21,hasan izz-al-din,1
1123,2022-04-21,duran kalkan,19
1124,2022-04-21,diosdado cabello rondón,4
1125,2022-04-21,daniel pearl,2
1126,2022-04-21,ayman al-zawahiri,4
1127,2022-04-21,artem valeryevich ochichenko,2
1128,2022-04-21,anatoliy sergeyevich kovalev,2
1129,2022-04-21,amadou koufa,3
1130,2022-04-21,ali al-sha'ir,1
1131,2022-04-21,abubakar shekau,7
1132,2022-04-21,abdul wali,7
1133,2022-04-21,abdul reza shahla'i,1
1134,2022-04-21,abdul rahman yasin,1
1135,2022-04-21,hafiz saeed,49
1136,2022-04-22,iyad ag ghali,1
1137,2022-04-22,jafar,91
1138,2022-04-22,mangal bagh,4
1139,2022-04-22,muhammad kawtharani,9
1140,2022-04-22,ismail haniyeh,24
1141,2022-04-22,pavel aleksandrovich akulov,3
1142,2022-04-22,sajid mir,1
1143,2022-04-22,salim jamil ayyash,1
1144,2022-04-22,sirajuddin haqqani,7
1145,2022-04-22,murat karayilan,2
1146,2022-04-22,hasan nasrallah,117
1147,2022-04-22,abdul wali,1
1148,2022-04-22,evgeny viktorovich gladkikh,3
1149,2022-04-22,abdul rahman yasin,3
1150,2022-04-22,hafiz saeed,36
1151,2022-04-22,abubakar shekau,4
1152,2022-04-22,amadou koufa,6
1153,2022-04-22,abdul saboor,2
1154,2022-04-22,cemil bayik,1
1155,2022-04-22,daniel pearl,6
1156,2022-04-22,duran kalkan,4
1157,2022-04-22,ayman al-zawahiri,3
1158,2022-04-23,hasan nasrallah,279
1159,2022-04-23,sirajuddin haqqani,47
1160,2022-04-23,muhammad kawtharani,2
1161,2022-04-23,mufti noor wali mehsud,1
1162,2022-04-23,jafar,49
1163,2022-04-23,ismail haniyeh,10
1164,2022-04-23,hasib muhammad hadwan,1
1165,2022-04-23,hafiz saeed,39
1166,2022-04-23,duran kalkan,6
1167,2022-04-23,daniel pearl,1
1168,2022-04-23,ayman al-zawahiri,6
1169,2022-04-23,artem valeryevich ochichenko,1
1170,2022-04-23,anatoliy sergeyevich kovalev,1
1171,2022-04-23,amadou koufa,3
1172,2022-04-23,abubakar shekau,46
1173,2022-04-23,abdul wali,6
1174,2022-04-23,abdul rahman yasin,2
1175,2022-04-24,ismail haniyeh,1
1176,2022-04-24,iyad ag ghali,5
1177,2022-04-24,jafar,82
1178,2022-04-24,khalil al-rahman haqqani,1
1179,2022-04-24,salih al-aruri,1
1180,2022-04-24,zulkarnaen,1
1181,2022-04-24,muhammad al-jawlani,1
1182,2022-04-24,ibrahim taher,1
1183,2022-04-24,sirajuddin haqqani,79
1184,2022-04-24,mangal bagh,7
1185,2022-04-24,hasan nasrallah,377
1186,2022-04-24,abubakar shekau,79
1187,2022-04-24,duran kalkan,2
1188,2022-04-24,diosdado cabello rondón,3
1189,2022-04-24,ayman al-zawahiri,3
1190,2022-04-24,artem valeryevich ochichenko,1
1191,2022-04-24,anatoliy sergeyevich kovalev,1
1192,2022-04-24,amadou koufa,58
1193,2022-04-24,abdullahi yare,1
1194,2022-04-24,abdul wali,5
1195,2022-04-24,abdul reza shahla'i,3
1196,2022-04-24,hafiz saeed,77
1197,2022-04-25,jaber a. elbaneh,2
1198,2022-04-25,jafar,118
1199,2022-04-25,jamal saeed abdul rahim,1
1200,2022-04-25,mark randall frerichs,1
1201,2022-04-25,pavel valeryevich frolov,1
1202,2022-04-25,ziyad al-nakhalah,104
1203,2022-04-25,salih al-aruri,4
1204,2022-04-25,sanaullah ghafari,2
1205,2022-04-25,sirajuddin haqqani,17
1206,2022-04-25,zulkarnaen,2
1207,2022-04-25,iyad ag ghali,4
1208,2022-04-25,sajid mir,1
1209,2022-04-25,ismail haniyeh,9
1210,2022-04-25,abdul rahman yasin,2
1211,2022-04-25,hafiz saeed,110
1212,2022-04-25,abdul saboor,16
1213,2022-04-25,abdul wali,12
1214,2022-04-25,abdulbari al-kotf,2
1215,2022-04-25,abubakar shekau,4
1216,2022-04-25,adnan abu walid al-sahrawi,1
1217,2022-04-25,hasan nasrallah,398
1218,2022-04-25,ali saade,1
1219,2022-04-25,amadou koufa,33
1220,2022-04-25,ayman al-zawahiri,4
1221,2022-04-25,diosdado cabello rondón,3
1222,2022-04-25,ali al-sha'ir,2
1223,2022-04-26,hasan nasrallah,682
1224,2022-04-26,ismail haniyeh,42
1225,2022-04-26,jafar,57
1226,2022-04-26,jamal saeed abdul rahim,1
1227,2022-04-26,khalil al-rahman haqqani,1
1228,2022-04-26,muhammad al-jawlani,1
1229,2022-04-26,sirajuddin haqqani,9
1230,2022-04-26,ziyad al-nakhalah,53
1231,2022-04-26,zulkarnaen,1
1232,2022-04-26,hasan izz-al-din,1
1233,2022-04-26,mufti noor wali mehsud,1
1234,2022-04-26,hafiz saeed,36
1235,2022-04-26,ayman al-zawahiri,12
1236,2022-04-26,abdikadir mohamed abdikadir,2
1237,2022-04-26,artem valeryevich ochichenko,16
1238,2022-04-26,anatoliy sergeyevich kovalev,16
1239,2022-04-26,amadou koufa,5
1240,2022-04-26,ali al-sha'ir,2
1241,2022-04-26,abubakar shekau,6
1242,2022-04-26,abu ubaidah (direye),1
1243,2022-04-26,abdul wali,2
1244,2022-04-26,abdul saboor,2
1245,2022-04-26,abdul rahman yasin,1
1246,2022-04-26,duran kalkan,6
1247,2022-04-27,hasan izz-al-din,34
1248,2022-04-27,hasan nasrallah,390
1249,2022-04-27,ismail haniyeh,8
1250,2022-04-27,jafar,87
1251,2022-04-27,hafiz saeed,166
1252,2022-04-27,muhammad al-jawlani,1
1253,2022-04-27,sirajuddin haqqani,7
1254,2022-04-27,ziyad al-nakhalah,4
1255,2022-04-27,khalil al-rahman haqqani,1
1256,2022-04-27,duran kalkan,62
1257,2022-04-27,zulkarnaen,2
1258,2022-04-27,daniel pearl,1
1259,2022-04-27,abdikadir mohamed abdikadir,1
1260,2022-04-27,abdul reza shahla'i,2
1261,2022-04-27,abdul wali,51
1262,2022-04-27,abubakar shekau,6
1263,2022-04-27,diosdado cabello rondón,1
1264,2022-04-27,amadou koufa,4
1265,2022-04-27,anatoliy sergeyevich kovalev,14
1266,2022-04-27,artem valeryevich ochichenko,14
1267,2022-04-27,ayman al-zawahiri,16
1268,2022-04-27,ali al-sha'ir,5
1269,2022-04-28,hasan izz-al-din,4
1270,2022-04-28,ziyad al-nakhalah,36
1271,2022-04-28,sirajuddin haqqani,34
1272,2022-04-28,sayf al-adl,2
1273,2022-04-28,salman raouf salman,1
1274,2022-04-28,mahad karate,1
1275,2022-04-28,jafar,72
1276,2022-04-28,ismail haniyeh,3
1277,2022-04-28,ibrahim taher,3
1278,2022-04-28,hasan nasrallah,1038
1279,2022-04-28,hamed abdollahi,1
1280,2022-04-28,zulkarnaen,1
1281,2022-04-28,duran kalkan,8
1282,2022-04-28,hafiz saeed,347
1283,2022-04-28,abdikadir mohamed abdikadir,1
1284,2022-04-28,abdul rahman yasin,1
1285,2022-04-28,abubakar shekau,3
1286,2022-04-28,ali al-sha'ir,5
1287,2022-04-28,abdul wali,25
1288,2022-04-28,amadou koufa,2
1289,2022-04-28,anatoliy sergeyevich kovalev,5
1290,2022-04-28,artem valeryevich ochichenko,5
1291,2022-04-28,ayman al-zawahiri,8
1292,2022-04-28,ali saade,2
1293,2022-04-29,ismail haniyeh,42
1294,2022-04-29,hafiz saeed,59
1295,2022-04-29,hasan nasrallah,1705
1296,2022-04-29,ibrahim taher,2
1297,2022-04-29,jafar,42
1298,2022-04-29,ziyad al-nakhalah,10
1299,2022-04-29,muhammad al-jawlani,1
1300,2022-04-29,pavel valeryevich frolov,1
1301,2022-04-29,petr nikolayevich pliskin,1
1302,2022-04-29,sirajuddin haqqani,2
1303,2022-04-29,mufti noor wali mehsud,35
1304,2022-04-29,duran kalkan,1
1305,2022-04-29,artem valeryevich ochichenko,1
1306,2022-04-29,ayman al-zawahiri,21
1307,2022-04-29,daniel pearl,1
1308,2022-04-29,abdul rahman yasin,1
1309,2022-04-29,abdul reza shahla'i,4
1310,2022-04-29,abdul wali,2
1311,2022-04-29,abdul zakir,13
1312,2022-04-29,abdikadir mohamed abdikadir,4
1313,2022-04-29,ali al-sha'ir,3
1314,2022-04-29,ali saade,3
1315,2022-04-29,amadou koufa,2
1316,2022-04-29,anatoliy sergeyevich kovalev,1
1317,2022-04-29,adnan abu walid al-sahrawi,2
1318,2022-04-30,hasan izz-al-din,3
1319,2022-04-30,sirajuddin haqqani,4
1320,2022-04-30,muhammad kawtharani,1
1321,2022-04-30,muhammad al-jawlani,1
1322,2022-04-30,mufti noor wali mehsud,23
1323,2022-04-30,jafar,73
1324,2022-04-30,ismail haniyeh,5
1325,2022-04-30,hasan nasrallah,637
1326,2022-04-30,hafiz saeed,25
1327,2022-04-30,daniel pearl,2
1328,2022-04-30,diosdado cabello rondón,1
1329,2022-04-30,ayman al-zawahiri,17
1330,2022-04-30,artem valeryevich ochichenko,1
1331,2022-04-30,anatoliy sergeyevich kovalev,1
1332,2022-04-30,al mahmoud ag baye,1
1333,2022-04-30,adnan abu walid al-sahrawi,1
1334,2022-04-30,abdul zakir,1
1335,2022-04-30,abdul wali,5
1336,2022-04-30,abdul rahman yasin,1
1337,2022-05-01,muhammad abdullah khalil hussain ar-rahayyal,1
1338,2022-05-01,mufti noor wali mehsud,37
1339,2022-05-01,mahad karate,2
1340,2022-05-01,khalil al-rahman haqqani,3
1341,2022-05-01,iyad ag ghali,11
1342,2022-05-01,jamal saeed abdul rahim,2
1343,2022-05-01,jafar,172
1344,2022-05-01,muhammad ahmed al-munawar,1
1345,2022-05-01,jehad serwan mostafa,10
1346,2022-05-01,muhammad al-jawlani,28
1347,2022-05-01,sanaullah ghafari,2
1348,2022-05-01,sajid mir,2
1349,2022-05-01,salih al-aruri,17
1350,2022-05-01,sami al-uraydi,3
1351,2022-05-01,ismail haniyeh,81
